Player,team_name_college,true_shooting_pct_college,effective_field_goal_pct_college,total_shooting_pct_college,off_reb_rate_college,def_reb_rate_college,tot_reb_rate_college,assist_rate_college,turnover_rate_college,steal_rate_college,block_rate_college,usage_rate_college,pure_point_rating_college,points_per_shot_college,off_rating_college,def_rating_college,net_rating_college,floor_impact_counter_college,PER_college,true_shooting_pct,effective_field_goal_pct,total_shooting_pct,pure_point_rating,points_per_shot,off_rating,def_rating,net_rating,floor_impact_counter,PER
Brandon Walters,MTSU,.667,.654,154.8,0.136,0.14,0.138,0.054000000000000006,0.13,0.017,0.05,0.209,-3.7,1.6,128.4,96.5,31.8,269.1,23.1,0.667,0.654,154.8,-3.7,1.6,128.4,96.5,31.8,269.1,23.1
Samir Sehic,TU,.648,.619,163.0,0.136,0.158,0.147,0.08199999999999999,0.12300000000000001,0.01,0.023,0.228,-3.0,1.7,126.7,105.9,20.8,254.8,23.1,0.648,0.619,163,-3,1.7,126.7,105.9,20.8,254.8,23.1
Lennard Freeman,NCST,.663,.651,131.4,0.10099999999999999,0.184,0.141,0.013000000000000001,0.105,0.027999999999999997,0.046,0.184,-3.5,1.8,130.8,99.1,31.7,234.4,23.0,0.663,0.651,131.4,-3.5,1.8,130.8,99.1,31.7,234.4,23
D'Marcus Simonds,GSU,.530,.496,145.4,0.044000000000000004,0.138,0.09300000000000001,0.287,0.154,0.028999999999999998,0.026000000000000002,0.35200000000000004,-2.1,1.2,105.4,97.1,8.3,435.0,23.0,0.53,0.496,145.4,-2.1,1.2,105.4,97.1,8.3,435,23
Eric Adams,SU,.700,.681,142.3,0.127,0.19899999999999998,0.163,0.046,0.16399999999999998,0.031,0.07,0.179,-4.2,1.7,127.8,107.4,20.4,339.6,23.0,0.7,0.681,142.3,-4.2,1.7,127.8,107.4,20.4,339.6,23
Jordan Howard,UCA,.608,.549,173.9,0.009000000000000001,0.096,0.053,0.159,0.1,0.015,0,0.302,-1.3,1.4,119.6,108.2,11.4,457.6,22.9,0.608,0.549,173.9,-1.3,1.4,119.6,108.2,11.4,457.6,22.9
Grant Riller,C of C,.632,.611,166.9,0.015,0.084,0.05,0.141,0.11699999999999999,0.023,0.013999999999999999,0.266,-1.8,1.5,120.1,104.4,15.7,342.6,22.9,0.632,0.611,166.9,-1.8,1.5,120.1,104.4,15.7,342.6,22.9
Keith Braxton,SFU,.581,.528,163.7,0.055,0.255,0.158,0.18100000000000002,0.15,0.027999999999999997,0.017,0.248,-1.2,1.4,114.4,99.1,15.3,484.2,22.9,0.581,0.528,163.7,-1.2,1.4,114.4,99.1,15.3,484.2,22.9
Kendrick Nunn,OU,.580,.547,166.7,0.027000000000000003,0.111,0.07,0.23399999999999999,0.11599999999999999,0.022000000000000002,0.009000000000000001,0.326,-1.1,1.3,113.2,107.0,6.1,433.0,22.9,0.58,0.547,166.7,-1.1,1.3,113.2,107,6.1,433,22.9
Terry Taylor,APSU,.620,.594,170.3,0.13699999999999998,0.187,0.16,0.048,0.125,0.011000000000000001,0.038,0.22,-4.1,1.5,124.5,101.6,22.9,434.1,22.9,0.62,0.594,170.3,-4.1,1.5,124.5,101.6,22.9,434.1,22.9
Milik Yarbrough,ISU,.562,.493,154.6,0.057,0.2,0.129,0.42100000000000004,0.21100000000000002,0.019,0.027000000000000003,0.33899999999999997,-2.8,1.4,105.1,101.0,4.2,376.8,22.9,0.562,0.493,154.6,-2.8,1.4,105.1,101,4.2,376.8,22.9
Jessie Govan,GU,.571,.528,161.7,0.08900000000000001,0.257,0.17600000000000002,0.136,0.1,0.01,0.038,0.259,-1.3,1.4,117.7,100.4,17.3,440.6,22.8,0.571,0.528,161.7,-1.3,1.4,117.7,100.4,17.3,440.6,22.8
Nick McGlynn,DU,.568,.536,160.9,0.10400000000000001,0.183,0.14400000000000002,0.11900000000000001,0.09300000000000001,0.01,0.077,0.255,-1.3,1.3,115.4,100.7,14.7,317.4,22.8,0.568,0.536,160.9,-1.3,1.3,115.4,100.7,14.7,317.4,22.8
Andrew Rowsey,MU,.610,.546,173.8,0.015,0.099,0.057,0.28600000000000003,0.14400000000000002,0.016,0.006999999999999999,0.304,1.2,1.4,120.9,113.2,7.8,421.8,22.8,0.61,0.546,173.8,1.2,1.4,120.9,113.2,7.8,421.8,22.8
Nick Fuller,USD,.633,.588,163.1,0.091,0.18600000000000003,0.141,0.052000000000000005,0.106,0.013000000000000001,0.022000000000000002,0.231,-3.1,1.5,126.7,94.6,32.0,217.6,22.8,0.633,0.588,163.1,-3.1,1.5,126.7,94.6,32,217.6,22.8
Luke Maye,UNC,.547,.535,154.1,0.10300000000000001,0.228,0.16699999999999998,0.138,0.10800000000000001,0.017,0.035,0.25,-0.8,1.2,116.4,98.3,18.1,549.1,22.7,0.547,0.535,154.1,-0.8,1.2,116.4,98.3,18.1,549.1,22.7
Ishmael Lane,NSU,.581,.560,154.9,0.096,0.218,0.154,0.081,0.172,0.019,0.075,0.261,-7.1,1.4,107.0,102.5,4.6,306.0,22.7,0.581,0.56,154.9,-7.1,1.4,107,102.5,4.6,306,22.7
Chris Wray,MSMU,.566,.622,94.3,0.11900000000000001,0.191,0.157,0.237,0.184,0.039,0.077,0.18,1.8,1.4,117.4,93.9,23.5,354.5,22.7,0.566,0.622,94.3,1.8,1.4,117.4,93.9,23.5,354.5,22.7
Kevin Hervey,UTA,.553,.517,159.2,0.08,0.201,0.14300000000000002,0.152,0.128,0.021,0.022000000000000002,0.311,-3.7,1.2,109.7,97.5,12.1,459.5,22.7,0.553,0.517,159.2,-3.7,1.2,109.7,97.5,12.1,459.5,22.7
Tre'Shaun Fletcher,U of T,.558,.518,152.6,0.064,0.198,0.135,0.268,0.129,0.013999999999999999,0.006,0.28600000000000003,1.4,1.3,116.2,104.5,11.7,464.9,22.7,0.558,0.518,152.6,1.4,1.3,116.2,104.5,11.7,464.9,22.7
Chris Lewis,HAR,.618,.601,128.9,0.08800000000000001,0.168,0.128,0.12300000000000001,0.14400000000000002,0.012,0.07400000000000001,0.245,-3.8,1.4,115.3,96.0,19.2,311.5,22.7,0.618,0.601,128.9,-3.8,1.4,115.3,96,19.2,311.5,22.7
Junior Robinson,MSMU,.586,.523,173.3,0.02,0.075,0.048,0.309,0.129,0.019,0.001,0.32299999999999995,1.2,1.4,115.7,110.1,5.5,382.5,22.7,0.586,0.523,173.3,1.2,1.4,115.7,110.1,5.5,382.5,22.7
Jemerrio Jones,NMSU,.513,.509,111.7,0.14400000000000002,0.363,0.254,0.207,0.18100000000000002,0.021,0.022000000000000002,0.22399999999999998,-1.1,1.1,107.5,82.6,24.9,510.6,22.7,0.513,0.509,111.7,-1.1,1.1,107.5,82.6,24.9,510.6,22.7
Matt Mooney,USD,.558,.520,162.6,0.025,0.11900000000000001,0.07400000000000001,0.20199999999999999,0.126,0.036000000000000004,0.004,0.306,-1.1,1.2,111.5,93.8,17.7,375.6,22.7,0.558,0.52,162.6,-1.1,1.2,111.5,93.8,17.7,375.6,22.7
Josh Cunningham,DAY,.673,.660,157.2,0.10800000000000001,0.233,0.172,0.12300000000000001,0.165,0.01,0.016,0.235,-3.7,1.7,122.6,106.6,16.0,390.6,22.6,0.673,0.66,157.2,-3.7,1.7,122.6,106.6,16,390.6,22.6
Rob Marberry,LIP,.635,.612,135.0,0.078,0.146,0.11199999999999999,0.14400000000000002,0.10800000000000001,0.013000000000000001,0.026000000000000002,0.226,-0.8,1.5,125.1,100.3,24.7,394.0,22.6,0.635,0.612,135,-0.8,1.5,125.1,100.3,24.7,394,22.6
Leland King II,UCSB,.557,.530,163.0,0.075,0.287,0.183,0.12,0.08199999999999999,0.013999999999999999,0.005,0.245,0.1,1.2,117.9,97.2,20.6,446.6,22.6,0.557,0.53,163,0.1,1.2,117.9,97.2,20.6,446.6,22.6
Zach Lofton,NMSU,.588,.547,160.8,0.038,0.134,0.086,0.106,0.11199999999999999,0.019,0.004,0.292,-3.2,1.4,118.4,93.3,25.1,361.2,22.6,0.588,0.547,160.8,-3.2,1.4,118.4,93.3,25.1,361.2,22.6
Jonathan Stark,MSU,.611,.563,174.2,0.013000000000000001,0.069,0.043,0.221,0.122,0.022000000000000002,0.006,0.27899999999999997,0.5,1.4,123.7,100.7,22.9,397.4,22.6,0.611,0.563,174.2,0.5,1.4,123.7,100.7,22.9,397.4,22.6
Andre Spight,UNC,.573,.540,162.7,0.017,0.109,0.064,0.221,0.13,0.019,0.006999999999999999,0.322,-1.4,1.3,112.2,99.4,12.8,452.2,22.5,0.573,0.54,162.7,-1.4,1.3,112.2,99.4,12.8,452.2,22.5
John Konchar,IPFW,.584,.569,151.3,0.062,0.2,0.129,0.231,0.114,0.037000000000000005,0.021,0.192,3.9,1.3,124.8,98.0,26.8,564.4,22.5,0.584,0.569,151.3,3.9,1.3,124.8,98,26.8,564.4,22.5
Jamal Aytes,SUU,.614,.585,182.1,0.08800000000000001,0.2,0.14300000000000002,0.077,0.125,0.013000000000000001,0.012,0.272,-4.6,1.4,116.0,108.9,7.1,241.9,22.5,0.614,0.585,182.1,-4.6,1.4,116,108.9,7.1,241.9,22.5
Shamorie Ponds,STJ,.523,.464,153.0,0.035,0.11599999999999999,0.075,0.285,0.11699999999999999,0.035,0.003,0.315,1.1,1.2,107.4,100.9,6.5,408.1,22.5,0.523,0.464,153,1.1,1.2,107.4,100.9,6.5,408.1,22.5
Donte Thomas,BU,.586,.556,147.1,0.109,0.214,0.162,0.092,0.13699999999999998,0.025,0.051,0.231,-3.8,1.4,114.5,92.3,22.2,341.0,22.5,0.586,0.556,147.1,-3.8,1.4,114.5,92.3,22.2,341,22.5
Zane Martin,TU,.558,.530,153.4,0.021,0.113,0.067,0.196,0.11800000000000001,0.015,0.006999999999999999,0.331,-2.0,1.3,113.9,105.2,8.8,301.1,22.5,0.558,0.53,153.4,-2,1.3,113.9,105.2,8.8,301.1,22.5
Drew McDonald,NKU,.570,.532,161.0,0.076,0.265,0.177,0.146,0.128,0.009000000000000001,0.018000000000000002,0.278,-2.2,1.3,113.2,91.8,21.3,427.1,22.5,0.57,0.532,161,-2.2,1.3,113.2,91.8,21.3,427.1,22.5
Darral Willis,WSU,.577,.548,155.7,0.114,0.258,0.188,0.107,0.14800000000000002,0.008,0.027000000000000003,0.28600000000000003,-5.0,1.4,113.0,99.3,13.6,257.0,22.4,0.577,0.548,155.7,-5,1.4,113,99.3,13.6,257,22.4
Jeff Roberson,VU,.634,.569,173.7,0.066,0.185,0.124,0.098,0.10300000000000001,0.015,0.01,0.22699999999999998,-1.6,1.6,129.0,109.9,19.1,397.8,22.4,0.634,0.569,173.7,-1.6,1.6,129,109.9,19.1,397.8,22.4
Sagaba Konate,WVU,.553,.510,130.0,0.10800000000000001,0.23199999999999998,0.166,0.05,0.113,0.009000000000000001,0.154,0.204,-3.1,1.3,116.8,92.9,23.9,410.2,22.4,0.553,0.51,130,-3.1,1.3,116.8,92.9,23.9,410.2,22.4
Nana Foulland,BU,.587,.587,114.4,0.09,0.182,0.138,0.098,0.122,0.01,0.059000000000000004,0.252,-3.1,1.5,114.7,97.6,17.1,406.9,22.4,0.587,0.587,114.4,-3.1,1.5,114.7,97.6,17.1,406.9,22.4
Collin Sexton,UA,.567,.498,156.1,0.040999999999999995,0.098,0.07,0.27699999999999997,0.142,0.016,0.003,0.32899999999999996,-1.3,1.4,113.1,104.8,8.3,328.0,22.4,0.567,0.498,156.1,-1.3,1.4,113.1,104.8,8.3,328,22.4
B.J. Johnson,LU,.557,.500,167.4,0.069,0.21,0.138,0.051,0.11900000000000001,0.021,0.022000000000000002,0.311,-5.9,1.3,107.6,100.9,6.6,340.9,22.4,0.557,0.5,167.4,-5.9,1.3,107.6,100.9,6.6,340.9,22.4
Jon Elmore,MU,.593,.526,161.9,0.012,0.141,0.08,0.325,0.161,0.022000000000000002,0.008,0.282,1.9,1.5,115.4,102.9,12.6,607.9,22.3,0.593,0.526,161.9,1.9,1.5,115.4,102.9,12.6,607.9,22.3
Jordon Varnado,TU,.551,.514,150.5,0.067,0.171,0.12,0.129,0.11699999999999999,0.013000000000000001,0.048,0.294,-3.3,1.3,109.7,100.1,9.6,302.8,22.3,0.551,0.514,150.5,-3.3,1.3,109.7,100.1,9.6,302.8,22.3
Edward Polite,RU,.555,.506,147.6,0.084,0.223,0.151,0.105,0.134,0.037000000000000005,0.037000000000000005,0.23199999999999998,-3.0,1.4,113.2,93.1,20.1,431.0,22.3,0.555,0.506,147.6,-3,1.4,113.2,93.1,20.1,431,22.3
Anfernee McLemore,AU,.621,.597,165.3,0.10400000000000001,0.19399999999999998,0.149,0.048,0.129,0.021,0.157,0.165,-2.7,1.4,125.4,91.1,34.3,245.5,22.2,0.621,0.597,165.3,-2.7,1.4,125.4,91.1,34.3,245.5,22.2
Reid Travis,SU,.579,.546,149.7,0.10300000000000001,0.179,0.14300000000000002,0.08900000000000001,0.109,0.012,0.003,0.268,-3.3,1.4,118.1,103.4,14.7,450.4,22.2,0.579,0.546,149.7,-3.3,1.4,118.1,103.4,14.7,450.4,22.2
T.J. Shorts II,UCD,.597,.535,160.9,0.015,0.128,0.073,0.299,0.165,0.036000000000000004,0.008,0.25,1.4,1.6,115.8,95.3,20.5,370.8,22.2,0.597,0.535,160.9,1.4,1.6,115.8,95.3,20.5,370.8,22.2
Chimezie Metu,USC,.574,.538,155.3,0.073,0.21,0.142,0.1,0.128,0.015,0.064,0.258,-3.2,1.4,113.1,98.0,15.1,415.2,22.2,0.574,0.538,155.3,-3.2,1.4,113.1,98,15.1,415.2,22.2
De'Andre Hunter,UVA,.584,.538,162.5,0.076,0.14800000000000002,0.113,0.11800000000000001,0.107,0.019,0.027000000000000003,0.257,-1.2,1.4,118.6,89.0,29.6,210.8,22.2,0.584,0.538,162.5,-1.2,1.4,118.6,89,29.6,210.8,22.2
Kerry Blackshear,VT,.634,.588,161.1,0.087,0.191,0.142,0.091,0.134,0.019,0.043,0.233,-2.8,1.7,122.4,98.6,23.8,322.0,22.2,0.634,0.588,161.1,-2.8,1.7,122.4,98.6,23.8,322,22.2
Jalen McDaniels,SDSU,.642,.595,158.4,0.10400000000000001,0.239,0.17300000000000001,0.067,0.11800000000000001,0.019,0.027000000000000003,0.183,-2.0,1.6,129.4,93.0,36.4,346.4,22.2,0.642,0.595,158.4,-2,1.6,129.4,93,36.4,346.4,22.2
Caleb Martin,UNR,.590,.555,160.5,0.033,0.145,0.091,0.149,0.096,0.021,0.019,0.268,0.0,1.4,118.7,101.4,17.3,446.9,22.1,0.59,0.555,160.5,0,1.4,118.7,101.4,17.3,446.9,22.1
Elijah Thomas,CLEM,.578,.560,117.9,0.11199999999999999,0.256,0.188,0.09,0.182,0.015,0.1,0.23600000000000002,-5.6,1.4,107.9,89.0,18.9,371.2,22.1,0.578,0.56,117.9,-5.6,1.4,107.9,89,18.9,371.2,22.1
Mike Thomas,UH,.615,.574,150.2,0.106,0.218,0.161,0.126,0.129,0.004,0.015,0.27,-3.4,1.6,118.7,100.2,18.5,238.5,22.1,0.615,0.574,150.2,-3.4,1.6,118.7,100.2,18.5,238.5,22.1
Elijah Bryant,BYU,.647,.598,175.8,0.017,0.205,0.115,0.138,0.14,0.021,0.018000000000000002,0.251,-2.2,1.6,118.0,97.4,20.5,457.4,22.1,0.647,0.598,175.8,-2.2,1.6,118,97.4,20.5,457.4,22.1
Cassius Winston,MSU,.681,.640,190.4,0.009000000000000001,0.113,0.067,0.43700000000000006,0.21100000000000002,0.013999999999999999,0.002,0.21,7.7,1.6,131.3,98.8,32.5,431.5,22.1,0.681,0.64,190.4,7.7,1.6,131.3,98.8,32.5,431.5,22.1
Victor Sanders,U of I,.606,.559,162.3,0.024,0.106,0.067,0.22899999999999998,0.166,0.02,0.019,0.314,-3.1,1.5,114.5,101.3,13.2,318.9,22.0,0.606,0.559,162.3,-3.1,1.5,114.5,101.3,13.2,318.9,22
Isaiah Reese,CAN,.590,.559,170.3,0.019,0.187,0.10300000000000001,0.28,0.156,0.038,0.005,0.254,1.4,1.3,114.9,96.5,18.4,458.0,22.0,0.59,0.559,170.3,1.4,1.3,114.9,96.5,18.4,458,22
Trip Day,UNF,.645,.628,174.3,0.10099999999999999,0.12,0.111,0.096,0.14,0.016,0.02,0.242,-3.8,1.4,120.3,114.4,5.9,250.5,22.0,0.645,0.628,174.3,-3.8,1.4,120.3,114.4,5.9,250.5,22
Tyler Wideman,BU,.709,.672,149.2,0.134,0.175,0.154,0.046,0.168,0.015,0.024,0.195,-4.9,1.8,130.4,103.3,27.1,253.1,22.0,0.709,0.672,149.2,-4.9,1.8,130.4,103.3,27.1,253.1,22
Tahjai Teague,BSU,.568,.543,133.6,0.081,0.23600000000000002,0.162,0.1,0.121,0.026000000000000002,0.035,0.23399999999999999,-2.5,1.4,112.7,95.6,17.1,341.0,22.0,0.568,0.543,133.6,-2.5,1.4,112.7,95.6,17.1,341,22
Daryl Macon,U of A,.621,.557,174.3,0.013999999999999999,0.092,0.053,0.23199999999999998,0.11800000000000001,0.019,0.002,0.243,2.6,1.5,126.5,108.5,18.1,390.2,22.0,0.621,0.557,174.3,2.6,1.5,126.5,108.5,18.1,390.2,22
Alex Hicks,TU,.619,.591,166.0,0.092,0.24600000000000002,0.172,0.08800000000000001,0.152,0.016,0.045,0.212,-3.7,1.5,117.3,98.1,19.2,368.2,21.9,0.619,0.591,166,-3.7,1.5,117.3,98.1,19.2,368.2,21.9
Davaris McGowens,NC A&T,.601,.581,123.5,0.096,0.18899999999999997,0.14300000000000002,0.099,0.11699999999999999,0.018000000000000002,0.022000000000000002,0.23399999999999999,-2.5,1.5,117.7,101.9,15.8,253.2,21.9,0.601,0.581,123.5,-2.5,1.5,117.7,101.9,15.8,253.2,21.9
Averyl Ugba,APSU,.595,.571,158.3,0.109,0.214,0.158,0.071,0.146,0.009000000000000001,0.042,0.249,-5.3,1.5,115.3,100.9,14.5,384.8,21.8,0.595,0.571,158.3,-5.3,1.5,115.3,100.9,14.5,384.8,21.8
Isaiah Pineiro,USD,.577,.526,162.0,0.044000000000000004,0.21899999999999997,0.135,0.191,0.16,0.025,0.03,0.309,-4.4,1.4,106.3,93.7,12.6,347.2,21.8,0.577,0.526,162,-4.4,1.4,106.3,93.7,12.6,347.2,21.8
Markus Howard,MU,.611,.572,180.5,0.015,0.11,0.063,0.185,0.13,0.017,0.002,0.309,-2.1,1.3,116.3,112.8,3.4,351.5,21.8,0.611,0.572,180.5,-2.1,1.3,116.3,112.8,3.4,351.5,21.8
Cortez Edwards,USM,.555,.520,155.0,0.068,0.151,0.10800000000000001,0.17600000000000002,0.10800000000000001,0.034,0.015,0.25,0.3,1.3,112.1,102.7,9.3,455.5,21.8,0.555,0.52,155,0.3,1.3,112.1,102.7,9.3,455.5,21.8
Justin Wright-Foreman,HOF,.567,.531,161.4,0.01,0.094,0.051,0.18100000000000002,0.094,0.012,0.006,0.309,-0.2,1.3,117.1,112.6,4.5,364.2,21.8,0.567,0.531,161.4,-0.2,1.3,117.1,112.6,4.5,364.2,21.8
Jairus Lyles,UMBC,.560,.516,162.1,0.022000000000000002,0.16399999999999998,0.091,0.23199999999999998,0.14800000000000002,0.034,0.006,0.313,-2.2,1.3,106.7,96.7,10.0,414.6,21.7,0.56,0.516,162.1,-2.2,1.3,106.7,96.7,10,414.6,21.7
Matt Scott,NU,.532,.481,145.1,0.07400000000000001,0.154,0.114,0.151,0.10800000000000001,0.018000000000000002,0.013000000000000001,0.281,-1.3,1.3,113.7,109.7,4.0,366.0,21.7,0.532,0.481,145.1,-1.3,1.3,113.7,109.7,4,366,21.7
Jason Burnell,JSU,.597,.559,163.6,0.084,0.184,0.135,0.147,0.134,0.019,0.048,0.217,-1.0,1.4,119.8,94.1,25.7,347.4,21.7,0.597,0.559,163.6,-1,1.4,119.8,94.1,25.7,347.4,21.7
Aundre Jackson,L-IL,.630,.610,169.3,0.07,0.141,0.11,0.11900000000000001,0.151,0.013999999999999999,0.016,0.302,-5.2,1.4,111.1,96.0,15.0,227.4,21.7,0.63,0.61,169.3,-5.2,1.4,111.1,96,15,227.4,21.7
Martaveous McKnight,UAPB,.561,.519,152.8,0.016,0.133,0.075,0.262,0.13699999999999998,0.033,0.005,0.295,-0.8,1.4,108.1,102.2,5.8,417.2,21.7,0.561,0.519,152.8,-0.8,1.4,108.1,102.2,5.8,417.2,21.7
Miles Bridges,MSU,.572,.535,167.5,0.052000000000000005,0.18100000000000002,0.124,0.168,0.11599999999999999,0.012,0.025,0.271,-0.5,1.3,118.3,95.1,23.2,432.4,21.7,0.572,0.535,167.5,-0.5,1.3,118.3,95.1,23.2,432.4,21.7
Kevon Harris,SFA,.595,.568,158.7,0.095,0.155,0.125,0.094,0.129,0.021,0.01,0.252,-3.5,1.5,119.2,94.0,25.2,324.4,21.6,0.595,0.568,158.7,-3.5,1.5,119.2,94,25.2,324.4,21.6
Shakur Juiston,UNLV,.631,.642,215.1,0.10400000000000001,0.24,0.17800000000000002,0.125,0.18,0.016,0.019,0.217,-3.9,1.4,114.5,99.9,14.6,447.5,21.6,0.631,0.642,215.1,-3.9,1.4,114.5,99.9,14.6,447.5,21.6
Michael Oguine,UM,.568,.521,155.4,0.076,0.125,0.1,0.11699999999999999,0.087,0.025,0.018000000000000002,0.231,-0.0,1.4,123.3,96.9,26.4,379.0,21.6,0.568,0.521,155.4,-0,1.4,123.3,96.9,26.4,379,21.6
Zach Jackson,UNO,.628,.582,177.6,0.054000000000000006,0.177,0.115,0.059000000000000004,0.135,0.02,0.012,0.251,-4.7,1.5,117.2,111.6,5.6,348.9,21.6,0.628,0.582,177.6,-4.7,1.5,117.2,111.6,5.6,348.9,21.6
Angel Delgado,SHU,.527,.505,111.8,0.147,0.28,0.214,0.16899999999999998,0.162,0.013999999999999999,0.023,0.24,-2.1,1.3,110.4,99.0,11.4,486.6,21.6,0.527,0.505,111.8,-2.1,1.3,110.4,99,11.4,486.6,21.6
Andre Fox,HP,.599,.562,165.1,0.022000000000000002,0.182,0.10099999999999999,0.10400000000000001,0.135,0.026000000000000002,0.012,0.271,-4.1,1.4,114.6,96.5,18.1,269.8,21.6,0.599,0.562,165.1,-4.1,1.4,114.6,96.5,18.1,269.8,21.6
Cameron Young,QU,.557,.495,148.0,0.062,0.177,0.11800000000000001,0.195,0.14300000000000002,0.023,0.01,0.298,-3.0,1.4,111.0,108.1,2.9,392.2,21.5,0.557,0.495,148,-3,1.4,111,108.1,2.9,392.2,21.5
Zhaire Smith,TTU,.618,.588,172.2,0.095,0.111,0.10400000000000001,0.125,0.10800000000000001,0.023,0.048,0.182,0.3,1.5,128.9,94.2,34.6,396.6,21.5,0.618,0.588,172.2,0.3,1.5,128.9,94.2,34.6,396.6,21.5
Brandon Goodwin,FGC,.559,.515,149.5,0.04,0.14,0.09300000000000001,0.262,0.15,0.022000000000000002,0.004,0.281,0.7,1.3,113.7,98.3,15.4,440.5,21.5,0.559,0.515,149.5,0.7,1.3,113.7,98.3,15.4,440.5,21.5
Terrell Miller,MSU,.615,.600,162.5,0.043,0.271,0.16399999999999998,0.10300000000000001,0.131,0.016,0.018000000000000002,0.235,-2.7,1.4,118.2,93.1,25.2,394.9,21.4,0.615,0.6,162.5,-2.7,1.4,118.2,93.1,25.2,394.9,21.4
Jamar Akoh,UM,.602,.572,143.7,0.10400000000000001,0.19699999999999998,0.149,0.083,0.16399999999999998,0.019,0.028999999999999998,0.24,-5.3,1.6,114.8,95.0,19.8,312.1,21.4,0.602,0.572,143.7,-5.3,1.6,114.8,95,19.8,312.1,21.4
Tanner Leissner,UNH,.552,.495,155.1,0.078,0.141,0.10800000000000001,0.136,0.087,0.008,0.011000000000000001,0.265,-0.8,1.3,118.4,102.7,15.7,367.6,21.4,0.552,0.495,155.1,-0.8,1.3,118.4,102.7,15.7,367.6,21.4
Noah Horchler,UNF,.596,.590,150.3,0.10099999999999999,0.242,0.174,0.096,0.127,0.011000000000000001,0.049,0.201,-1.9,1.4,118.2,108.9,9.3,404.8,21.4,0.596,0.59,150.3,-1.9,1.4,118.2,108.9,9.3,404.8,21.4
Jalen Hudson,UF,.574,.553,151.8,0.016,0.153,0.08199999999999999,0.08800000000000001,0.08,0.017,0.022000000000000002,0.28,-1.8,1.3,114.6,100.8,13.8,288.4,21.4,0.574,0.553,151.8,-1.8,1.3,114.6,100.8,13.8,288.4,21.4
James Palmer,UNL,.554,.496,149.1,0.045,0.105,0.076,0.21899999999999997,0.12300000000000001,0.018000000000000002,0.013999999999999999,0.29,-0.6,1.4,113.1,102.2,10.9,341.9,21.4,0.554,0.496,149.1,-0.6,1.4,113.1,102.2,10.9,341.9,21.4
Gabe Levin,LBSU,.557,.482,164.7,0.077,0.191,0.134,0.115,0.149,0.018000000000000002,0.022000000000000002,0.3,-5.7,1.4,109.5,106.4,3.2,350.1,21.3,0.557,0.482,164.7,-5.7,1.4,109.5,106.4,3.2,350.1,21.3
Tony Carr,PSU,.527,.482,164.1,0.03,0.135,0.083,0.293,0.11,0.013999999999999999,0.009000000000000001,0.301,3.1,1.2,114.3,101.9,12.4,459.5,21.3,0.527,0.482,164.1,3.1,1.2,114.3,101.9,12.4,459.5,21.3
Kyle Allman,CSUF,.598,.544,166.3,0.013000000000000001,0.105,0.062,0.16399999999999998,0.124,0.02,0.006,0.28800000000000003,-2.3,1.5,115.6,102.0,13.6,322.8,21.3,0.598,0.544,166.3,-2.3,1.5,115.6,102,13.6,322.8,21.3
Josh Okogie,GT,.550,.475,161.7,0.071,0.133,0.10099999999999999,0.15,0.133,0.028999999999999998,0.027999999999999997,0.27,-2.6,1.4,111.8,103.1,8.8,290.2,21.3,0.55,0.475,161.7,-2.6,1.4,111.8,103.1,8.8,290.2,21.3
Demajeo Wiggins,BGSU,.599,.558,125.6,0.11599999999999999,0.28800000000000003,0.19899999999999998,0.066,0.172,0.008,0.018000000000000002,0.239,-6.4,1.6,112.1,104.0,8.1,362.0,21.3,0.599,0.558,125.6,-6.4,1.6,112.1,104,8.1,362,21.3
C.J. Massinburg,UB,.606,.574,161.5,0.071,0.162,0.11599999999999999,0.11900000000000001,0.10400000000000001,0.018000000000000002,0.013000000000000001,0.214,0.0,1.5,127.0,102.0,25.0,494.6,21.3,0.606,0.574,161.5,0,1.5,127,102,25,494.6,21.3
Johnathan Stove,LA,.645,.578,172.7,0.078,0.10099999999999999,0.08900000000000001,0.16,0.153,0.013999999999999999,0.026000000000000002,0.228,-1.7,1.7,126.9,101.1,25.8,196.8,21.3,0.645,0.578,172.7,-1.7,1.7,126.9,101.1,25.8,196.8,21.3
Paul Miller,NDSU,.570,.524,162.7,0.018000000000000002,0.17800000000000002,0.10300000000000001,0.22399999999999998,0.152,0.017,0.01,0.314,-2.4,1.3,107.8,102.3,5.4,369.2,21.3,0.57,0.524,162.7,-2.4,1.3,107.8,102.3,5.4,369.2,21.3
R.J. Cole,HU,.536,.483,152.3,0.023,0.092,0.057,0.36200000000000004,0.14800000000000002,0.025,0,0.33299999999999996,0.4,1.3,109.1,110.7,-1.6,417.8,21.2,0.536,0.483,152.3,0.4,1.3,109.1,110.7,-1.6,417.8,21.2
Justin Pierce,W&M,.608,.574,170.8,0.087,0.242,0.17,0.13699999999999998,0.13,0.016,0.02,0.225,-0.6,1.4,120.8,110.5,10.4,421.9,21.2,0.608,0.574,170.8,-0.6,1.4,120.8,110.5,10.4,421.9,21.2
Deven Simms,ASU,.562,.523,158.2,0.044000000000000004,0.19399999999999998,0.115,0.12,0.151,0.025,0.013999999999999999,0.287,-5.1,1.3,108.1,107.1,0.9,248.5,21.2,0.562,0.523,158.2,-5.1,1.3,108.1,107.1,0.9,248.5,21.2
