Player,team_name_college,true_shooting_pct_college,effective_field_goal_pct_college,total_shooting_pct_college,off_reb_rate_college,def_reb_rate_college,tot_reb_rate_college,assist_rate_college,turnover_rate_college,steal_rate_college,block_rate_college,usage_rate_college,pure_point_rating_college,points_per_shot_college,off_rating_college,def_rating_college,net_rating_college,floor_impact_counter_college,PER_college,true_shooting_pct,effective_field_goal_pct,total_shooting_pct,pure_point_rating,points_per_shot,off_rating,def_rating,net_rating,floor_impact_counter,PER
Nick Rakocevic,USC,.577,.548,122.7,0.122,0.21899999999999997,0.171,0.08800000000000001,0.11599999999999999,0.016,0.051,0.239,-2.5,1.4,117.0,96.9,20.1,436.5,23.5,0.577,0.548,122.7,-2.5,1.4,117,96.9,20.1,436.5,23.5
Malik Fitts,SMC,.585,.551,165.1,0.07400000000000001,0.233,0.155,0.063,0.107,0.023,0.006999999999999999,0.257,-3.3,1.3,119.7,97.1,22.6,369.0,23.5,0.585,0.551,165.1,-3.3,1.3,119.7,97.1,22.6,369,23.5
Ebuka Izundu,UM,.665,.656,167.0,0.14400000000000002,0.20800000000000002,0.175,0.081,0.14400000000000002,0.017,0.05,0.179,-2.5,1.6,128.9,99.8,29.1,382.6,23.5,0.665,0.656,167,-2.5,1.6,128.9,99.8,29.1,382.6,23.5
Darnell Cowart,MSU,.576,.548,120.6,0.139,0.213,0.179,0.099,0.11599999999999999,0.021,0.02,0.24600000000000002,-2.2,1.4,119.4,92.1,27.3,287.2,23.4,0.576,0.548,120.6,-2.2,1.4,119.4,92.1,27.3,287.2,23.4
Collin Welp,UCI,.572,.555,160.6,0.08,0.21,0.14800000000000002,0.09699999999999999,0.12300000000000001,0.018000000000000002,0.018000000000000002,0.276,-4.0,1.2,112.6,91.7,20.9,223.2,23.4,0.572,0.555,160.6,-4,1.2,112.6,91.7,20.9,223.2,23.4
Matt Haarms,PU,.663,.648,160.6,0.09,0.187,0.138,0.099,0.14800000000000002,0.006,0.11599999999999999,0.187,-2.1,1.6,127.8,97.5,30.3,340.4,23.4,0.663,0.648,160.6,-2.1,1.6,127.8,97.5,30.3,340.4,23.4
Kavion Pippen,SIU,.578,.562,160.8,0.079,0.19399999999999998,0.139,0.16899999999999998,0.17600000000000002,0.016,0.095,0.295,-5.7,1.3,104.0,95.4,8.6,301.6,23.2,0.578,0.562,160.8,-5.7,1.3,104,95.4,8.6,301.6,23.2
Nate Sestina,BU,.626,.596,172.4,0.084,0.257,0.17300000000000001,0.09699999999999999,0.14400000000000002,0.006999999999999999,0.039,0.266,-4.7,1.4,114.9,98.9,16.0,377.4,23.2,0.626,0.596,172.4,-4.7,1.4,114.9,98.9,16,377.4,23.2
Ishmael Lane,NSU,.545,.529,136.9,0.09,0.27899999999999997,0.183,0.124,0.155,0.016,0.085,0.26,-5.0,1.3,104.2,94.6,9.6,399.1,23.2,0.545,0.529,136.9,-5,1.3,104.2,94.6,9.6,399.1,23.2
Christian Peevy,UIW,.635,.544,174.4,0.076,0.174,0.127,0.106,0.177,0.026000000000000002,0.021,0.285,-6.7,1.7,115.0,109.7,5.2,226.2,23.2,0.635,0.544,174.4,-6.7,1.7,115,109.7,5.2,226.2,23.2
R.J. Cole,HU,.563,.495,162.1,0.02,0.10400000000000001,0.061,0.358,0.146,0.027999999999999997,0.001,0.289,2.7,1.4,115.4,104.2,11.3,484.4,23.2,0.563,0.495,162.1,2.7,1.4,115.4,104.2,11.3,484.4,23.2
Donta Hall,UA,.652,.619,233.5,0.113,0.247,0.18,0.040999999999999995,0.11900000000000001,0.01,0.061,0.168,-2.7,1.7,129.4,96.9,32.5,418.5,23.1,0.652,0.619,233.5,-2.7,1.7,129.4,96.9,32.5,418.5,23.1
Emmanuel Nzekwesi,ORU,.568,.550,147.5,0.109,0.244,0.17600000000000002,0.094,0.14,0.013999999999999999,0.032,0.273,-4.9,1.3,110.1,107.6,2.6,297.8,23.1,0.568,0.55,147.5,-4.9,1.3,110.1,107.6,2.6,297.8,23.1
De'Andre Hunter,UVA,.618,.579,174.2,0.055999999999999994,0.133,0.09699999999999999,0.13,0.1,0.012,0.024,0.24100000000000002,-0.2,1.5,126.1,94.3,31.8,411.4,23.1,0.618,0.579,174.2,-0.2,1.5,126.1,94.3,31.8,411.4,23.1
Jessie Govan,GU,.586,.552,167.5,0.064,0.19899999999999998,0.133,0.091,0.09,0.015,0.044000000000000004,0.26,-2.1,1.4,117.3,101.3,16.0,421.9,23.1,0.586,0.552,167.5,-2.1,1.4,117.3,101.3,16,421.9,23.1
Jerrick Harding,WSU,.600,.541,170.6,0.018000000000000002,0.087,0.055,0.08800000000000001,0.10400000000000001,0.026000000000000002,0.01,0.295,-3.2,1.4,115.0,101.9,13.1,323.4,23.0,0.6,0.541,170.6,-3.2,1.4,115,101.9,13.1,323.4,23
Jermaine Marrow,HU,.550,.490,160.2,0.022000000000000002,0.095,0.059000000000000004,0.29100000000000004,0.125,0.024,0.005,0.33299999999999996,0.2,1.3,111.7,103.7,8.0,446.9,23.0,0.55,0.49,160.2,0.2,1.3,111.7,103.7,8,446.9,23
Chuma Okeke,AU,.597,.577,160.5,0.106,0.16899999999999998,0.136,0.124,0.145,0.036000000000000004,0.055999999999999994,0.198,-1.5,1.3,121.9,94.6,27.3,477.0,23.0,0.597,0.577,160.5,-1.5,1.3,121.9,94.6,27.3,477,23
Jordan Murphy,U of M,.552,.499,143.7,0.11699999999999999,0.285,0.2,0.18100000000000002,0.14400000000000002,0.011000000000000001,0.027000000000000003,0.248,-1.6,1.5,113.3,97.3,16.0,504.0,23.0,0.552,0.499,143.7,-1.6,1.5,113.3,97.3,16,504,23
Cletrell Pope,BCU,.594,.613,138.6,0.149,0.266,0.20800000000000002,0.047,0.142,0.013999999999999999,0.042,0.212,-4.8,1.5,115.2,91.0,24.2,442.2,22.9,0.594,0.613,138.6,-4.8,1.5,115.2,91,24.2,442.2,22.9
Jeremiah Martin,UM,.577,.518,155.9,0.035,0.10099999999999999,0.068,0.244,0.134,0.034,0.021,0.262,0.7,1.5,118.4,97.6,20.8,496.6,22.9,0.577,0.518,155.9,0.7,1.5,118.4,97.6,20.8,496.6,22.9
Christ Koumadje,FSU,.625,.627,120.9,0.149,0.259,0.205,0.03,0.18100000000000002,0.008,0.107,0.204,-6.6,1.4,113.8,90.1,23.7,257.6,22.9,0.625,0.627,120.9,-6.6,1.4,113.8,90.1,23.7,257.6,22.9
Matt McCarthy,USF,.626,.627,163.9,0.14400000000000002,0.258,0.2,0.069,0.17600000000000002,0.012,0.023,0.23800000000000002,-6.2,1.5,115.5,97.2,18.4,225.1,22.9,0.626,0.627,163.9,-6.2,1.5,115.5,97.2,18.4,225.1,22.9
Christian Keeling,CSU,.591,.553,161.9,0.027999999999999997,0.21600000000000003,0.11699999999999999,0.17800000000000002,0.145,0.022000000000000002,0.026000000000000002,0.273,-2.5,1.4,113.7,94.0,19.7,447.4,22.8,0.591,0.553,161.9,-2.5,1.4,113.7,94,19.7,447.4,22.8
Seth Dugan,WMY,.585,.565,133.8,0.114,0.217,0.166,0.125,0.13,0.006,0.028999999999999998,0.24100000000000002,-3.0,1.4,116.3,105.5,10.9,439.9,22.8,0.585,0.565,133.8,-3,1.4,116.3,105.5,10.9,439.9,22.8
Jahaad Proctor,HP,.567,.524,156.6,0.02,0.10800000000000001,0.065,0.228,0.113,0.022000000000000002,0.013999999999999999,0.29100000000000004,-0.1,1.3,116.5,103.5,13.0,352.8,22.8,0.567,0.524,156.6,-0.1,1.3,116.5,103.5,13,352.8,22.8
Xavian Stapleton,FAU,.596,.569,163.1,0.063,0.165,0.115,0.075,0.105,0.025,0.02,0.275,-3.8,1.3,116.6,94.0,22.6,208.6,22.8,0.596,0.569,163.1,-3.8,1.3,116.6,94,22.6,208.6,22.8
Quinndary Weatherspoon,MSU,.622,.574,171.3,0.047,0.11599999999999999,0.08199999999999999,0.166,0.16399999999999998,0.028999999999999998,0.01,0.261,-3.1,1.5,119.3,103.3,16.1,404.6,22.8,0.622,0.574,171.3,-3.1,1.5,119.3,103.3,16.1,404.6,22.8
Robert Franks,WSU,.624,.585,174.0,0.048,0.185,0.12,0.16699999999999998,0.157,0.011000000000000001,0.023,0.298,-4.2,1.4,113.3,107.1,6.2,371.6,22.7,0.624,0.585,174,-4.2,1.4,113.3,107.1,6.2,371.6,22.7
Jayveous McKinnis,JSU,.642,.665,115.6,0.12300000000000001,0.22899999999999998,0.174,0.026000000000000002,0.09699999999999999,0.023,0.098,0.142,-2.0,1.5,127.6,90.3,37.3,325.1,22.7,0.642,0.665,115.6,-2,1.5,127.6,90.3,37.3,325.1,22.7
Lewis Sullivan,UAB,.594,.571,161.2,0.096,0.19399999999999998,0.146,0.077,0.09300000000000001,0.018000000000000002,0.019,0.22,-1.6,1.4,123.4,99.1,24.3,348.6,22.7,0.594,0.571,161.2,-1.6,1.4,123.4,99.1,24.3,348.6,22.7
Edward Polite,RU,.592,.557,158.1,0.084,0.259,0.17,0.09,0.126,0.027000000000000003,0.048,0.203,-1.8,1.4,119.5,95.0,24.5,465.1,22.6,0.592,0.557,158.1,-1.8,1.4,119.5,95,24.5,465.1,22.6
Keith Braxton,SFU,.557,.509,156.5,0.052000000000000005,0.27399999999999997,0.157,0.215,0.14400000000000002,0.025,0.011000000000000001,0.23399999999999999,0.2,1.3,115.5,102.5,13.0,501.0,22.6,0.557,0.509,156.5,0.2,1.3,115.5,102.5,13,501,22.6
Neemias Queta,USU,.613,.618,157.9,0.10800000000000001,0.255,0.18600000000000003,0.11900000000000001,0.19399999999999998,0.013999999999999999,0.10400000000000001,0.21899999999999997,-4.5,1.5,111.3,87.9,23.4,442.0,22.6,0.613,0.618,157.9,-4.5,1.5,111.3,87.9,23.4,442,22.6
Isaiah Pineiro,USD,.587,.529,164.3,0.068,0.262,0.166,0.138,0.157,0.021,0.017,0.28800000000000003,-4.6,1.4,110.2,95.4,14.7,484.6,22.6,0.587,0.529,164.3,-4.6,1.4,110.2,95.4,14.7,484.6,22.6
Xavier Hill-Mais,OU,.601,.578,159.3,0.085,0.182,0.135,0.183,0.158,0.012,0.028999999999999998,0.299,-4.0,1.4,110.8,106.3,4.5,418.6,22.6,0.601,0.578,159.3,-4,1.4,110.8,106.3,4.5,418.6,22.6
Jabari McGhee,APSU,.530,.505,110.3,0.16699999999999998,0.214,0.19,0.078,0.111,0.027999999999999997,0.036000000000000004,0.222,-2.2,1.3,116.8,96.8,20.0,264.1,22.5,0.53,0.505,110.3,-2.2,1.3,116.8,96.8,20,264.1,22.5
Jacquil Taylor,HOF,.719,.713,143.0,0.139,0.263,0.204,0.046,0.152,0.012,0.079,0.136,-2.3,1.7,138.8,97.8,41.0,424.2,22.5,0.719,0.713,143,-2.3,1.7,138.8,97.8,41,424.2,22.5
Jon Axel Gudmundsson,DAV,.602,.538,163.8,0.024,0.201,0.11599999999999999,0.272,0.15,0.022000000000000002,0.003,0.243,2.1,1.5,119.0,96.6,22.4,507.9,22.5,0.602,0.538,163.8,2.1,1.5,119,96.6,22.4,507.9,22.5
R.J. Barrett,DUKE,.532,.506,142.8,0.048,0.172,0.11199999999999999,0.235,0.132,0.013999999999999999,0.012,0.322,-1.0,1.2,110.2,95.0,15.2,536.2,22.5,0.532,0.506,142.8,-1,1.2,110.2,95,15.2,536.2,22.5
Carsen Edwards,PU,.541,.490,158.6,0.013000000000000001,0.107,0.06,0.183,0.12300000000000001,0.023,0.01,0.373,-3.6,1.2,110.3,102.4,7.9,377.4,22.5,0.541,0.49,158.6,-3.6,1.2,110.3,102.4,7.9,377.4,22.5
Kavell Bigby-Williams,LSU,.615,.617,119.3,0.155,0.2,0.177,0.04,0.115,0.008,0.10400000000000001,0.163,-2.4,1.5,128.7,98.5,30.2,320.5,22.4,0.615,0.617,119.3,-2.4,1.5,128.7,98.5,30.2,320.5,22.4
Marcquise Reed,CLEM,.554,.492,163.8,0.025,0.154,0.092,0.203,0.132,0.036000000000000004,0.001,0.3,-1.9,1.3,109.2,92.5,16.6,373.8,22.4,0.554,0.492,163.8,-1.9,1.3,109.2,92.5,16.6,373.8,22.4
Grant Golden,RICH,.547,.522,145.6,0.032,0.245,0.14,0.263,0.13699999999999998,0.009000000000000001,0.039,0.319,-0.4,1.3,104.6,104.8,-0.1,411.2,22.4,0.547,0.522,145.6,-0.4,1.3,104.6,104.8,-0.1,411.2,22.4
Harald Frey,MSU,.597,.538,167.2,0.027999999999999997,0.133,0.079,0.295,0.11699999999999999,0.021,0,0.245,4.2,1.4,124.3,111.7,12.6,419.5,22.4,0.597,0.538,167.2,4.2,1.4,124.3,111.7,12.6,419.5,22.4
Philip Whittington,KSU,.592,.589,116.8,0.13699999999999998,0.262,0.196,0.042,0.139,0.004,0.06,0.225,-5.1,1.4,115.6,102.0,13.6,318.6,22.3,0.592,0.589,116.8,-5.1,1.4,115.6,102,13.6,318.6,22.3
Amadou Sow,UCSB,.599,.566,147.3,0.12,0.20199999999999999,0.161,0.039,0.16,0.013999999999999999,0.036000000000000004,0.264,-7.4,1.5,112.8,96.7,16.1,262.6,22.3,0.599,0.566,147.3,-7.4,1.5,112.8,96.7,16.1,262.6,22.3
Lew Stallworth,CIT,.600,.570,164.2,0.012,0.155,0.083,0.36200000000000004,0.17600000000000002,0.016,0.001,0.281,1.6,1.4,115.6,111.8,3.7,403.2,22.3,0.6,0.57,164.2,1.6,1.4,115.6,111.8,3.7,403.2,22.3
Kevarrius Hayes,UF,.680,.673,133.9,0.13,0.168,0.149,0.06,0.19699999999999998,0.025,0.091,0.16399999999999998,-4.5,1.8,123.5,92.0,31.4,350.9,22.3,0.68,0.673,133.9,-4.5,1.8,123.5,92,31.4,350.9,22.3
Bennie Boatwright,USC,.600,.582,160.4,0.046,0.172,0.11,0.151,0.08900000000000001,0.013000000000000001,0.019,0.249,0.6,1.4,120.2,102.0,18.2,410.2,22.3,0.6,0.582,160.4,0.6,1.4,120.2,102,18.2,410.2,22.3
Armon Fletcher,SIU,.615,.586,167.3,0.07200000000000001,0.152,0.113,0.095,0.132,0.026000000000000002,0.009000000000000001,0.249,-3.3,1.4,117.5,100.2,17.3,264.6,22.2,0.615,0.586,167.3,-3.3,1.4,117.5,100.2,17.3,264.6,22.2
Loudon Love,WRST,.521,.498,112.3,0.149,0.21600000000000003,0.18100000000000002,0.08900000000000001,0.141,0.013000000000000001,0.040999999999999995,0.317,-6.6,1.2,104.2,97.4,6.7,338.5,22.2,0.521,0.498,112.3,-6.6,1.2,104.2,97.4,6.7,338.5,22.2
Jordan Hunter,SMC,.597,.588,119.9,0.133,0.228,0.18100000000000002,0.085,0.145,0.02,0.065,0.17800000000000002,-2.0,1.4,122.7,94.0,28.7,307.1,22.2,0.597,0.588,119.9,-2,1.4,122.7,94,28.7,307.1,22.2
Paul Atkinson,YALE,.695,.697,135.0,0.1,0.17,0.138,0.08900000000000001,0.14300000000000002,0.013999999999999999,0.028999999999999998,0.187,-2.1,1.8,130.3,99.5,30.9,250.9,22.2,0.695,0.697,135,-2.1,1.8,130.3,99.5,30.9,250.9,22.2
Michael Hughes,DUQ,.600,.593,146.8,0.081,0.214,0.147,0.08199999999999999,0.172,0.02,0.09699999999999999,0.225,-5.4,1.6,109.7,96.4,13.3,288.2,22.2,0.6,0.593,146.8,-5.4,1.6,109.7,96.4,13.3,288.2,22.2
Ian DuBose,HBU,.592,.560,163.1,0.052000000000000005,0.17600000000000002,0.109,0.21899999999999997,0.157,0.027999999999999997,0.009000000000000001,0.253,-1.2,1.4,116.4,106.1,10.3,367.9,22.2,0.592,0.56,163.1,-1.2,1.4,116.4,106.1,10.3,367.9,22.2
T.J. Haws,BYU,.611,.539,168.3,0.011000000000000001,0.106,0.06,0.294,0.139,0.02,0.009000000000000001,0.253,3.0,1.5,120.4,106.5,14.0,402.8,22.1,0.611,0.539,168.3,3,1.5,120.4,106.5,14,402.8,22.1
Malik Moore,USCU,.555,.524,145.8,0.068,0.20800000000000002,0.136,0.18600000000000003,0.14400000000000002,0.027999999999999997,0.025,0.289,-3.1,1.3,106.9,100.3,6.6,313.2,22.1,0.555,0.524,145.8,-3.1,1.3,106.9,100.3,6.6,313.2,22.1
Roderick Williams,BSU,.598,.582,120.7,0.083,0.23,0.156,0.107,0.213,0.038,0.013999999999999999,0.3,-9.1,1.5,102.5,94.9,7.6,177.8,22.1,0.598,0.582,120.7,-9.1,1.5,102.5,94.9,7.6,177.8,22.1
Jarron Cumberland,UC,.537,.482,156.5,0.040999999999999995,0.124,0.08199999999999999,0.256,0.136,0.022000000000000002,0.016,0.32,-1.1,1.3,112.6,97.4,15.2,365.1,22.1,0.537,0.482,156.5,-1.1,1.3,112.6,97.4,15.2,365.1,22.1
Conner Avants,UND,.633,.607,132.4,0.063,0.183,0.124,0.12300000000000001,0.158,0.022000000000000002,0.018000000000000002,0.23,-3.0,1.5,116.9,99.4,17.5,220.6,22.0,0.633,0.607,132.4,-3,1.5,116.9,99.4,17.5,220.6,22
Stanley Umude,USD,.566,.531,154.3,0.049,0.207,0.127,0.126,0.11800000000000001,0.016,0.053,0.289,-3.0,1.4,108.4,100.5,8.0,279.5,22.0,0.566,0.531,154.3,-3,1.4,108.4,100.5,8,279.5,22
Josh Ajayi,USA,.614,.582,170.7,0.08800000000000001,0.19399999999999998,0.142,0.115,0.165,0.012,0.031,0.265,-5.1,1.5,113.4,103.4,10.0,380.1,22.0,0.614,0.582,170.7,-5.1,1.5,113.4,103.4,10,380.1,22
Malik Petteway,RMU,.522,.486,211.6,0.11,0.22699999999999998,0.165,0.054000000000000006,0.121,0.035,0.07,0.27399999999999997,-5.1,1.3,105.0,91.5,13.6,239.1,22.0,0.522,0.486,211.6,-5.1,1.3,105,91.5,13.6,239.1,22
Ruben Guerrero,SU,.622,.611,126.2,0.133,0.177,0.156,0.040999999999999995,0.158,0.011000000000000001,0.081,0.213,-5.3,1.5,116.6,100.9,15.7,402.9,22.0,0.622,0.611,126.2,-5.3,1.5,116.6,100.9,15.7,402.9,22
Brian Fobbs,TU,.556,.525,162.5,0.066,0.149,0.107,0.09300000000000001,0.10400000000000001,0.012,0.009000000000000001,0.282,-3.3,1.2,115.8,110.4,5.4,318.0,22.0,0.556,0.525,162.5,-3.3,1.2,115.8,110.4,5.4,318,22
Ty Cockfield,ASU,.559,.503,161.4,0.025,0.09,0.057,0.23199999999999998,0.128,0.018000000000000002,0.004,0.318,-2.2,1.3,113.6,110.6,2.9,340.4,22.0,0.559,0.503,161.4,-2.2,1.3,113.6,110.6,2.9,340.4,22
Ty Jerome,UVA,.555,.532,157.0,0.018000000000000002,0.129,0.077,0.325,0.11900000000000001,0.03,0.001,0.23399999999999999,6.7,1.2,120.7,92.0,28.7,448.9,21.9,0.555,0.532,157,6.7,1.2,120.7,92,28.7,448.9,21.9
Tyree Appleby,CSU,.581,.526,158.9,0.012,0.11800000000000001,0.066,0.387,0.18899999999999997,0.027000000000000003,0.011000000000000001,0.29600000000000004,0.9,1.4,110.9,107.5,3.4,346.8,21.9,0.581,0.526,158.9,0.9,1.4,110.9,107.5,3.4,346.8,21.9
Jalen Tate,NKU,.591,.580,155.6,0.043,0.145,0.095,0.304,0.174,0.025,0.028999999999999998,0.258,1.1,1.4,114.6,96.2,18.3,326.2,21.9,0.591,0.58,155.6,1.1,1.4,114.6,96.2,18.3,326.2,21.9
Jayden Gardner,ECU,.567,.496,144.3,0.10800000000000001,0.20800000000000002,0.157,0.09699999999999999,0.14400000000000002,0.013999999999999999,0.017,0.27399999999999997,-5.1,1.5,110.9,103.8,7.1,344.5,21.8,0.567,0.496,144.3,-5.1,1.5,110.9,103.8,7.1,344.5,21.8
Jimbo Lull,USF,.626,.604,133.3,0.125,0.193,0.159,0.07,0.125,0.006999999999999999,0.027000000000000003,0.20600000000000002,-2.8,1.4,124.8,100.3,24.5,220.1,21.8,0.626,0.604,133.3,-2.8,1.4,124.8,100.3,24.5,220.1,21.8
Simeon Carter,GSU,.595,.591,136.2,0.07200000000000001,0.19699999999999998,0.136,0.044000000000000004,0.071,0.009000000000000001,0.078,0.19399999999999998,-1.3,1.3,122.0,99.3,22.7,208.4,21.8,0.595,0.591,136.2,-1.3,1.3,122,99.3,22.7,208.4,21.8
Deishuan Booker,LBSU,.631,.512,172.9,0.015,0.1,0.057999999999999996,0.282,0.209,0.022000000000000002,0.004,0.27899999999999997,-3.0,1.7,114.9,103.9,11.0,358.2,21.8,0.631,0.512,172.9,-3,1.7,114.9,103.9,11,358.2,21.8
Noah Dickerson,UW,.604,.556,124.3,0.11699999999999999,0.23399999999999999,0.177,0.075,0.19899999999999998,0.024,0.026000000000000002,0.258,-7.7,1.7,110.2,92.1,18.1,334.5,21.8,0.604,0.556,124.3,-7.7,1.7,110.2,92.1,18.1,334.5,21.8
Deng Geu,NDSU,.597,.559,162.6,0.09300000000000001,0.23600000000000002,0.166,0.073,0.17300000000000001,0.008,0.043,0.29,-7.4,1.4,107.7,105.0,2.7,222.4,21.8,0.597,0.559,162.6,-7.4,1.4,107.7,105,2.7,222.4,21.8
Ryan Swan-Ford,AF,.616,.595,159.6,0.11800000000000001,0.195,0.157,0.14800000000000002,0.177,0.018000000000000002,0.02,0.24100000000000002,-3.6,1.5,114.3,101.6,12.7,328.8,21.8,0.616,0.595,159.6,-3.6,1.5,114.3,101.6,12.7,328.8,21.8
David Efianayi,GWU,.614,.572,164.8,0.02,0.10300000000000001,0.065,0.172,0.14,0.019,0.027999999999999997,0.27,-1.5,1.5,116.7,102.4,14.3,387.6,21.8,0.614,0.572,164.8,-1.5,1.5,116.7,102.4,14.3,387.6,21.8
K.J. Williams,MSU,.686,.701,142.4,0.11699999999999999,0.165,0.14300000000000002,0.046,0.106,0.017,0.033,0.165,-1.8,1.5,133.0,94.8,38.2,238.2,21.8,0.686,0.701,142.4,-1.8,1.5,133,94.8,38.2,238.2,21.8
Caleb Martin,UNR,.558,.517,147.8,0.028999999999999998,0.135,0.084,0.163,0.09699999999999999,0.024,0.026000000000000002,0.278,0.1,1.3,114.5,93.8,20.8,416.0,21.7,0.558,0.517,147.8,0.1,1.3,114.5,93.8,20.8,416,21.7
Dererk Pardon,NU,.606,.581,146.9,0.102,0.16899999999999998,0.135,0.135,0.109,0.015,0.03,0.207,-0.6,1.5,121.5,96.0,25.4,405.1,21.7,0.606,0.581,146.9,-0.6,1.5,121.5,96,25.4,405.1,21.7
Larry Austin,CMU,.517,.502,130.8,0.069,0.128,0.099,0.35200000000000004,0.17300000000000001,0.036000000000000004,0.004,0.282,1.2,1.3,107.6,100.4,7.2,468.2,21.7,0.517,0.502,130.8,1.2,1.3,107.6,100.4,7.2,468.2,21.7
Tyler Hall,MSU,.583,.559,165.7,0.023,0.145,0.083,0.184,0.10800000000000001,0.018000000000000002,0.01,0.292,-0.8,1.3,113.4,111.3,2.1,385.5,21.7,0.583,0.559,165.7,-0.8,1.3,113.4,111.3,2.1,385.5,21.7
Michael Jacobson,ISU,.619,.605,158.3,0.105,0.16399999999999998,0.136,0.059000000000000004,0.11,0.02,0.02,0.207,-2.4,1.4,123.1,99.1,24.0,326.9,21.7,0.619,0.605,158.3,-2.4,1.4,123.1,99.1,24,326.9,21.7
Antoine Davis,UDM,.539,.501,163.8,0.021,0.07400000000000001,0.046,0.24,0.12,0.013999999999999999,0,0.364,-2.4,1.2,109.6,117.5,-8.0,313.1,21.7,0.539,0.501,163.8,-2.4,1.2,109.6,117.5,-8,313.1,21.7
Abayomi Iyiola,STET,.522,.486,134.1,0.121,0.242,0.177,0.044000000000000004,0.111,0.024,0.059000000000000004,0.243,-4.2,1.2,106.6,102.2,4.4,287.0,21.7,0.522,0.486,134.1,-4.2,1.2,106.6,102.2,4.4,287,21.7
Jhivvan Jackson,UTSA,.518,.477,158.3,0.015,0.124,0.07,0.17800000000000002,0.096,0.021,0.002,0.381,-2.2,1.2,103.9,101.2,2.6,272.5,21.6,0.518,0.477,158.3,-2.2,1.2,103.9,101.2,2.6,272.5,21.6
Osasumwen Osaghae,FIU,.604,.595,119.9,0.14,0.247,0.191,0.025,0.154,0.013999999999999999,0.138,0.159,-4.0,1.5,118.2,92.2,26.1,358.8,21.6,0.604,0.595,119.9,-4,1.5,118.2,92.2,26.1,358.8,21.6
Baylee Steele,UVU,.649,.600,168.2,0.14300000000000002,0.268,0.209,0.057,0.168,0.011000000000000001,0.022000000000000002,0.196,-4.5,1.7,124.6,97.3,27.3,294.8,21.6,0.649,0.6,168.2,-4.5,1.7,124.6,97.3,27.3,294.8,21.6
Sayeed Pridgett,UM,.628,.631,165.1,0.055999999999999994,0.14300000000000002,0.10099999999999999,0.156,0.16699999999999998,0.025,0.019,0.254,-3.3,1.4,113.2,99.0,14.2,355.8,21.6,0.628,0.631,165.1,-3.3,1.4,113.2,99,14.2,355.8,21.6
LaMontray Harris,MSU,.580,.550,159.7,0.111,0.221,0.165,0.125,0.152,0.012,0.024,0.245,-3.8,1.3,112.9,105.6,7.3,315.9,21.6,0.58,0.55,159.7,-3.8,1.3,112.9,105.6,7.3,315.9,21.6
Sandy Cohen,UWGB,.590,.539,158.6,0.016,0.18,0.099,0.248,0.172,0.028999999999999998,0.032,0.245,0.0,1.4,112.0,100.1,11.9,548.2,21.6,0.59,0.539,158.6,0,1.4,112,100.1,11.9,548.2,21.6
Luke Garza,UI,.608,.566,162.6,0.09,0.127,0.10800000000000001,0.085,0.109,0.008,0.026000000000000002,0.253,-3.0,1.4,120.2,106.6,13.6,257.1,21.5,0.608,0.566,162.6,-3,1.4,120.2,106.6,13.6,257.1,21.5
Martaveous McKnight,UAPB,.551,.515,153.8,0.022000000000000002,0.14300000000000002,0.08199999999999999,0.221,0.126,0.024,0.011000000000000001,0.306,-2.1,1.3,108.8,103.4,5.4,381.1,21.5,0.551,0.515,153.8,-2.1,1.3,108.8,103.4,5.4,381.1,21.5
Joe Hugley,CCSU,.573,.483,159.0,0.086,0.191,0.139,0.017,0.111,0.013000000000000001,0.038,0.27399999999999997,-5.5,1.5,116.6,106.4,10.1,173.6,21.5,0.573,0.483,159,-5.5,1.5,116.6,106.4,10.1,173.6,21.5
Justin Turner,BGSU,.557,.531,154.9,0.027000000000000003,0.095,0.061,0.2,0.102,0.024,0.009000000000000001,0.267,0.6,1.3,115.6,101.6,14.0,369.6,21.5,0.557,0.531,154.9,0.6,1.3,115.6,101.6,14,369.6,21.5
Milan Acquaah,CBU,.552,.498,163.9,0.024,0.147,0.08800000000000001,0.22399999999999998,0.161,0.028999999999999998,0.004,0.32,-3.3,1.3,107.7,99.4,8.2,322.9,21.4,0.552,0.498,163.9,-3.3,1.3,107.7,99.4,8.2,322.9,21.4
Carlik Jones,RU,.533,.491,146.8,0.019,0.166,0.091,0.34299999999999997,0.155,0.03,0.003,0.268,3.6,1.2,111.2,101.1,10.1,390.0,21.4,0.533,0.491,146.8,3.6,1.2,111.2,101.1,10.1,390,21.4
Rapolas Ivanauskas,CU,.604,.571,172.9,0.077,0.225,0.155,0.111,0.157,0.011000000000000001,0.023,0.27,-4.7,1.4,113.2,101.2,12.1,387.8,21.4,0.604,0.571,172.9,-4.7,1.4,113.2,101.2,12.1,387.8,21.4
Matt Pile,UNO,.586,.587,113.9,0.138,0.226,0.18,0.083,0.153,0.013999999999999999,0.037000000000000005,0.217,-3.4,1.4,115.9,106.0,9.9,332.6,21.4,0.586,0.587,113.9,-3.4,1.4,115.9,106,9.9,332.6,21.4
Noah Horchler,UNF,.564,.567,134.5,0.087,0.223,0.158,0.08800000000000001,0.128,0.016,0.048,0.244,-3.6,1.3,108.6,98.9,9.7,376.8,21.4,0.564,0.567,134.5,-3.6,1.3,108.6,98.9,9.7,376.8,21.4
